CELL_LINE_NAME,DRUG_NAME,AUC
697,Osimertinib,0.9483299999999999
697,Erlotinib,0.9373809999999999
CAL-33,Dabrafenib,0.98545
PL18,Crizotinib,0.9892549999999999
HO-1-u-1,Vinblastine,0.780257
BPH-1,Gefitinib,0.819932
SK-LMS-1,Sorafenib,0.932527
SR,MK-1775,0.441719
OE21,Osimertinib,0.829498
WIL2-NS,Sorafenib,0.8772280000000001
ML-2,Vorinostat,0.761912
K5,Gefitinib,0.980201
HPAC,Dasatinib,0.962493
YT,Erlotinib,0.992734
G-361,Linsitinib,0.959799
RKO,Dasatinib,0.951204
DAN-G,Tamoxifen,0.937737
RERF-LC-Sq1,MK-1775,0.6492720000000001
MKN28,Lapatinib,0.870858
EM-2,Staurosporine,0.24511999999999998
BC-1,Navitoclax,0.920048
PSN1,MK-1775,0.7288560000000001
NCI-H64,Erlotinib,0.9703379999999999
ECC10,Sorafenib,0.798758
HSC-2,Daporinad,0.675639
RKN,Trametinib,0.8667739999999999
A204,Vinblastine,0.832415
NCI-H1573,Linsitinib,0.900122
CAL-39,Leflunomide,0.870809
PANC-08-13,Staurosporine,0.5223300000000001
TE-5,Osimertinib,0.943152
MHH-PREB-1,Trametinib,0.983714
ES7,Linsitinib,0.9447639999999999
RPMI-7951,Erlotinib,0.976419
NCI-H2405,Lapatinib,0.9327979999999999
COR-L95,Daporinad,0.61632
KU812,Daporinad,0.42570600000000003
UACC-62,Ulixertinib,0.7091854999999999
ETK-1,Sorafenib,0.868956
OAW-42,Ulixertinib,0.964542
NCI-H747,Erlotinib,0.8287200000000001
NCI-H2731,Dasatinib,0.951192
NUGC-4,Dabrafenib,0.9744659999999999
MCF7,Dabrafenib,0.946242
KYAE-1,Dabrafenib,0.9653799999999999
CA46,Leflunomide,0.7915449999999999
Saos-2,Crizotinib,0.989582
HCC1954,Palbociclib,0.9859120000000001
DOV13,Sorafenib,0.5655279999999999
PL18,Osimertinib,0.9810209999999999
EMC-BAC-2,Dasatinib,0.840117
U-87-MG,Vorinostat,0.9014459999999999
NCI-H2591,Gefitinib,0.962577
U251,Ruxolitinib,0.975598
PANC-02-03,Erlotinib,0.9052610000000001
DAN-G,Staurosporine,0.17837
OE21,Vorinostat,0.892322
SJRH30,Leflunomide,0.855439
PL4,Vinblastine,0.800834
ES4,Navitoclax,0.803705
BICR78,Ruxolitinib,0.962203
BT-20,Ulixertinib,0.9834535
BE-13,Dasatinib,0.86198
SU8686,Dabrafenib,0.9666520000000001
OVCAR-5,Ulixertinib,0.8364105
KMOE-2,Palbociclib,0.9416610000000001
NB1,Navitoclax,0.851107
NCI-H2405,Gefitinib,0.9413860000000001
RCC10RGB,Nilotinib,0.972066
H9,Dasatinib,0.99067
EC-GI-10,Dabrafenib,0.9784790000000001
639-V,Sorafenib,0.8690760000000001
CAPAN-2,Linsitinib,0.9027229999999999
CAL-51,Gefitinib,0.967309
DMS-53,Trametinib,0.889401
SJRH30,Vinblastine,0.74641
EM-2,MK-1775,0.507532
OACp4C,MK-1775,0.563505
IST-MES1,Staurosporine,0.344673
MFE-280,Ulixertinib,0.9723145000000001
M059J,Erlotinib,0.953234
NCI-H2342,Daporinad,0.9821979999999999
CGTH-W-1,Ulixertinib,0.952475
A172,Ulixertinib,0.9357645
NCI-N87,Dasatinib,0.8443209999999999
OVMIU,Lapatinib,0.70662
U-266,Ruxolitinib,0.980504
NCI-H1651,Afatinib,0.93148
DMS-53,Linsitinib,0.89712
NCI-H2818,Navitoclax,0.9475709999999999
SUP-T1,Gefitinib,0.98224
KMRC-20,Palbociclib,0.9659030000000001
WM793B,Vorinostat,0.810638
KMS-12-BM,MK-1775,0.5236729999999999
MFE-319,Sorafenib,0.867309
KM12,Vorinostat,0.7910590000000001
SCC-4,Daporinad,0.661463
OPM-2,Navitoclax,0.8858219999999999
CaR-1,Osimertinib,0.9155110000000001
A253,Staurosporine,0.591213
HCC-44,Linsitinib,0.934657
CAL-29,Gefitinib,0.9388219999999999
NCI-H716,Vinblastine,0.879151
TYK-nu,Linsitinib,0.976448
TE-1,Afatinib,0.8473120000000001
SK-MEL-5,Leflunomide,0.917529
NUGC-3,Lapatinib,0.802995
SK-LU-1,Navitoclax,0.753526
OSC-20,Dasatinib,0.797167
KP-4,Ruxolitinib,0.9836469999999999
MFM-223,Navitoclax,0.764088
HARA,Osimertinib,0.922939
NCI-H322M,Tamoxifen,0.935945
SNU-C1,Trametinib,0.510826
SK-GT-2,Dasatinib,0.7912
D-283MED,Navitoclax,0.701527
EN,Gefitinib,0.9786030000000001
NCI-H1781,Ruxolitinib,0.9680540000000001
A172,Sorafenib,0.8497819999999999
GP5d,Linsitinib,0.975402
SK-MEL-2,Gefitinib,0.9905649999999999
NCI-H1666,Osimertinib,0.833317
SCC-4,Trametinib,0.9430879999999999
SNU-C1,Tamoxifen,0.9225129999999999
RKO,Trametinib,0.635821
NB7,Dasatinib,0.9685549999999999
UACC-62,Leflunomide,0.921054
KU-19-19,Navitoclax,0.987001
KARPAS-45,Osimertinib,0.992809
SW626,Ulixertinib,0.8538375
NCI-H524,Nilotinib,0.986634
SNU-175,Ruxolitinib,0.9855290000000001
NCI-H1155,Gefitinib,0.98201
OCI-AML2,Lapatinib,0.9027129999999999
G-401,Trametinib,0.7604989999999999
NCI-H322M,Dabrafenib,0.8831200000000001
C32,Daporinad,0.9089379999999999
LCLC-103H,Staurosporine,0.347734
CHL-1,Crizotinib,0.993251
CFPAC-1,Staurosporine,0.508061
VMRC-RCZ,Nilotinib,0.9822930000000001
PC-14,Ulixertinib,0.9127065000000001
A3-KAW,Afatinib,0.78279
COR-L23,Palbociclib,0.950995
BL-41,Gefitinib,0.9983110000000001
ST486,Lapatinib,0.848824
EW-22,Vinblastine,0.487969
KMS-12-BM,Osimertinib,0.948241
RL95-2,Nilotinib,0.989399
GAK,Sorafenib,0.8391379999999999
MN-60,Linsitinib,0.962965
NKM-1,Palbociclib,0.845258
PCI-30,Afatinib,0.802295
H-EMC-SS,Ulixertinib,0.8718995
JHH-1,Dasatinib,0.9254459999999999
CaR-1,Nilotinib,0.9907379999999999
HCC1395,Ulixertinib,0.914535
A498,Dabrafenib,0.962772
CS1,Afatinib,0.8218209999999999
ETK-1,Linsitinib,0.9530799999999999
SK-ES-1,Crizotinib,0.973744
HuO9,Dabrafenib,0.98567
PANC-04-03,Dasatinib,0.815649
Hs-578-T,Palbociclib,0.958829
KARPAS-45,Sorafenib,0.823592
EFM-192A,Afatinib,0.794188
NB14,Daporinad,0.142571
Saos-2,Tamoxifen,0.9710799999999999
SUP-M2,Osimertinib,0.993762
LoVo,Trametinib,0.5169630000000001
SK-CO-1,Vinblastine,0.5022449999999999
T47D,Afatinib,0.870159
HOS,Dabrafenib,0.971972
COLO-205,Gefitinib,0.9757440000000001
EJM,Crizotinib,0.9813930000000001
KM12,Sorafenib,0.832665
HT-29,Sorafenib,0.877274
CAL-148,Vorinostat,0.7105
A172,Dasatinib,0.885433
T98G,Sorafenib,0.9234180000000001
NCI-H446,Afatinib,0.801301
OACp4C,Sorafenib,0.9070309999999999
WM-115,Staurosporine,0.49525600000000003
OCI-AML5,Leflunomide,0.907643
NCI-H1623,Navitoclax,0.908301
QGP-1,Afatinib,0.942321
Daoy,Dabrafenib,0.985016
HCC70,Linsitinib,0.9954729999999999
H-EMC-SS,Linsitinib,0.888984
LAMA-84,Dabrafenib,0.71101
SK-MEL-24,Dabrafenib,0.675467
VM-CUB-1,Erlotinib,0.9687520000000001
NCI-H211,Crizotinib,0.968123
CAS-1,Linsitinib,0.968066
SW1783,Staurosporine,0.178203
NCI-H1155,Osimertinib,0.968115
HCC1428,Ulixertinib,0.95155
OV-56,Dabrafenib,0.968276
SNU-449,Staurosporine,0.604825
L-540,Crizotinib,0.962543
A2780,Erlotinib,0.944818
JURL-MK1,Leflunomide,0.7733
MS-1,Linsitinib,0.893185
NOMO-1,Staurosporine,0.311271
LNCaP-Clone-FGC,Osimertinib,0.876368
TC-YIK,Staurosporine,0.31998899999999997
EN,Dasatinib,0.9850899999999999
U-118-MG,Leflunomide,0.86993
JVM-3,Vinblastine,0.38092600000000004
Saos-2,Dasatinib,0.869818
NCI-H2731,Gefitinib,0.9802870000000001
NCI-H2722,Ulixertinib,0.8940445
RMG-I,Ulixertinib,0.9240615
SU-DHL-8,Ulixertinib,0.9862084999999999
SUP-HD1,Osimertinib,0.950564
VA-ES-BJ,Erlotinib,0.95875
SK-MEL-2,Linsitinib,0.9950190000000001
EN,Palbociclib,0.954103
WSU-NHL,Staurosporine,0.101457
SCC-9,Navitoclax,0.975777
SNU-1,Staurosporine,0.240195
ESO51,Leflunomide,0.701705
CCK-81,Crizotinib,0.857086
NCI-H841,Lapatinib,0.913775
GCT,Leflunomide,0.9124760000000001
KURAMOCHI,Erlotinib,0.946881
NCI-H3118,Lapatinib,0.732093
NCI-H1048,MK-1775,0.627524
UMC-11,Ruxolitinib,0.981085
Ca9-22,Dasatinib,0.640158
EN,Staurosporine,0.5392020000000001
MRK-nu-1,Ruxolitinib,0.993082
CAL-85-1,Osimertinib,0.9849459999999999
IHH-4,Linsitinib,0.941945
GA-10,Tamoxifen,0.957736
5637,Trametinib,0.8069810000000001
NCI-H1694,Sorafenib,0.8790950000000001
G-401,Dabrafenib,0.9149799999999999
NCI-H2591,Trametinib,0.893328
PWR-1E,MK-1775,0.677832
Raji,Gefitinib,0.990872
EFM-192A,Navitoclax,0.954393
COLO-829,Vorinostat,0.779724
RPMI-8226,Lapatinib,0.927226
HCC70,Trametinib,0.952369
CAL-62,MK-1775,0.593426
EB2,Erlotinib,0.9435969999999999
NCI-H1563,Ulixertinib,0.971347
AN3-CA,Vorinostat,0.895073
Calu-6,Dasatinib,0.9463450000000001
NCI-H2170,Dabrafenib,0.930617
COLO-684,Nilotinib,0.945687
KYSE-180,MK-1775,0.611649
8305C,Leflunomide,0.846052
NB10,Erlotinib,0.983809
BFTC-909,Nilotinib,0.901899
SK-MEL-24,Daporinad,0.9423540000000001
KARPAS-422,Leflunomide,0.8565889999999999
MLMA,Erlotinib,0.983075
HOP-62,Linsitinib,0.977008
KATOIII,Trametinib,0.815588
TGBC11TKB,Afatinib,0.8101010000000001
NCI-H522,Palbociclib,0.9758479999999999
TT2609-C02,Dasatinib,0.97241
NCI-H650,Gefitinib,0.963837
MES-SA,Osimertinib,0.9495319999999999
SU-DHL-8,Dabrafenib,0.9978360000000001
GI-1,Palbociclib,0.987282
LXF-289,Dabrafenib,0.989102
OAW-28,Ulixertinib,0.9285525
KMOE-2,Osimertinib,0.9757399999999999
JSC-1,Leflunomide,0.903847
SUP-HD1,Dasatinib,0.986534
TGBC24TKB,MK-1775,0.660896
NCI-H1703,Gefitinib,0.977139
WM278,Sorafenib,0.892035
NCI-H2818,Dasatinib,0.8371360000000001
CAL-29,Osimertinib,0.9067360000000001
SK-LMS-1,Trametinib,0.8849030000000001
H4,Gefitinib,0.9864930000000001
KU812,Ruxolitinib,0.96336
IA-LM,Crizotinib,0.99465
Ca9-22,Afatinib,0.658882
LK-2,Vorinostat,0.797725
EJM,Vinblastine,0.694412
FLO-1,Vinblastine,0.599146
OPM-2,Leflunomide,0.930147
NCCIT,Lapatinib,0.978777
MDA-MB-175-VII,Gefitinib,0.705525
L-1236,Palbociclib,0.92724
SNU-1040,Trametinib,0.894702
KU-19-19,Ruxolitinib,0.987136
COLO-680N,Nilotinib,0.9812219999999999
AMO-1,Lapatinib,0.819058
KP-1N,Tamoxifen,0.949485
SK-CO-1,Nilotinib,0.9354399999999999
H9,MK-1775,0.558898
5637,Gefitinib,0.916587
TC-71,Erlotinib,0.980033
NCI-H2228,Navitoclax,0.907911
A204,Osimertinib,0.915408
A204,Sorafenib,0.764775
PA-TU-8988T,Nilotinib,0.9806040000000001
JVM-3,Lapatinib,0.8245809999999999
ESS-1,Nilotinib,0.9555469999999999
VMRC-LCD,Dasatinib,0.987985
NCI-H2373,Gefitinib,0.945263
LS-513,Afatinib,0.709356
WSU-NHL,Nilotinib,0.94389
NCI-H2810,Crizotinib,0.982143
L-363,Erlotinib,0.987125
JVM-3,Vorinostat,0.634621
NB13,Tamoxifen,0.8778219999999999
NCI-H1341,Linsitinib,0.9820049999999999
MES-SA,Ulixertinib,0.9205285
SH-4,Vinblastine,0.815476
NCI-H1915,Lapatinib,0.95255
BT-483,Daporinad,0.9529610000000001
LC-1-sq,MK-1775,0.5457390000000001
PA-1,Vorinostat,0.646602
NEC8,Ulixertinib,0.983199
KYSE-410,Linsitinib,0.964824
ALL-SIL,Ruxolitinib,0.983691
Daudi,Lapatinib,0.8553459999999999
TE-1,Vinblastine,0.6636350000000001
LU-135,Gefitinib,0.98187
LU-165,Navitoclax,0.811868
H4,Leflunomide,0.932191
HC-1,Dabrafenib,0.973517
JHH-7,Nilotinib,0.986192
PCI-30,Dabrafenib,0.957536
PA-1,Gefitinib,0.9880540000000001
RPMI-6666,Lapatinib,0.8471129999999999
OVISE,Vorinostat,0.8431049999999999
OS-RC-2,Trametinib,0.955091
PSN1,Linsitinib,0.929002
HOP-62,Dabrafenib,0.976718
MOG-G-CCM,Afatinib,0.861402
JiyoyeP-2003,Trametinib,0.96434
MEL-JUSO,Crizotinib,0.991885
NOMO-1,Linsitinib,0.942909
MKN28,Gefitinib,0.9664659999999999
Detroit562,Trametinib,0.8692139999999999
ME-180,Erlotinib,0.902458
KU812,Staurosporine,0.315788
PC-14,Navitoclax,0.9716809999999999
EB-3,Leflunomide,0.786097
LN-229,Ruxolitinib,0.9354969999999999
NEC8,Leflunomide,0.9318559999999999
COR-L23,Leflunomide,0.867712
22RV1,Lapatinib,0.9241870000000001
SF268,Tamoxifen,0.9709120000000001
HCC202,Vorinostat,0.8462879999999999
HuH-7,Navitoclax,0.759253
NCI-H226,Tamoxifen,0.916003
NCI-H1435,MK-1775,0.916242
MOLT-16,Leflunomide,0.7876029999999999
KARPAS-1106P,Dasatinib,0.5258189999999999
NCI-H1435,Afatinib,0.9006209999999999
CW-2,Leflunomide,0.878642
KMS-12-BM,Afatinib,0.882085
T-T,Ulixertinib,0.905591
SK-OV-3,Linsitinib,0.963317
RMG-I,Vinblastine,0.818037
MONO-MAC-6,Lapatinib,0.8810479999999999
NCI-H2066,Trametinib,0.9612780000000001
MDST8,Osimertinib,0.9645030000000001
Calu-6,Crizotinib,0.9666389999999999
KYSE-180,Navitoclax,0.8348209999999999
SNU-449,Dabrafenib,0.964786
WM793B,Tamoxifen,0.941982
Ramos-2G6-4C10,Vorinostat,0.786279
TGBC24TKB,Gefitinib,0.849232
TGBC1TKB,Vorinostat,0.8354600000000001
AMO-1,Erlotinib,0.9823270000000001
MDA-MB-330,Staurosporine,0.313692
TE-5,MK-1775,0.823681
KMRC-20,MK-1775,0.658664
NCI-H82,Vinblastine,0.5524220000000001
NCI-H2795,Gefitinib,0.981022
PL4,Crizotinib,0.9637020000000001
TK10,MK-1775,0.75643
MFM-223,Dasatinib,0.958024
SUP-HD1,Leflunomide,0.8588870000000001
RMG-I,Osimertinib,0.8381559999999999
C2BBe1,Dabrafenib,0.965299
BxPC-3,Sorafenib,0.946111
RPMI-8866,Ruxolitinib,0.986022
LU-139,Leflunomide,0.901091
FTC-133,Tamoxifen,0.916142
LAMA-84,Vorinostat,0.720187
DBTRG-05MG,Erlotinib,0.917055
AN3-CA,Afatinib,0.885222
CTV-1,Crizotinib,0.80953
SNG-M,Osimertinib,0.9725469999999999
NCI-H847,Nilotinib,0.993717
MKN28,Afatinib,0.858928
TOV-21G,Afatinib,0.760641
SK-PN-DW,Linsitinib,0.909315
YT,Ulixertinib,0.9393125
HCC1143,Lapatinib,0.8158270000000001
AMO-1,Ruxolitinib,0.9172290000000001
Raji,Tamoxifen,0.9638899999999999
SU8686,Linsitinib,0.970091
LN-229,Crizotinib,0.9878319999999999
HCT-116,Tamoxifen,0.982877
SiHa,Dabrafenib,0.9824309999999999
KELLY,Leflunomide,0.889415
COLO-205,MK-1775,0.6745359999999999
U-2-OS,Staurosporine,0.248648
NCI-H2085,Trametinib,0.9631700000000001
CADO-ES1,Ulixertinib,0.954734
KYSE-410,Leflunomide,0.851281
ME-1,Dasatinib,0.990239
NCI-H1651,Vinblastine,0.577499
JVM-2,Osimertinib,0.947917
MCF7,Ruxolitinib,0.969922
RO82-W-1,MK-1775,0.8927780000000001
ES7,Daporinad,0.35193
Hey,Dabrafenib,0.8414299999999999
huH-1,Trametinib,0.9259649999999999
SW1783,Gefitinib,0.9787799999999999
C3A,Leflunomide,0.9104059999999999
KP-1N,Leflunomide,0.907208
A375,Afatinib,0.8608379999999999
NCI-H209,Staurosporine,0.296869
NCI-H522,Ulixertinib,0.916064
SK-N-FI,Erlotinib,0.9782780000000001
SK-CO-1,Navitoclax,0.4896680000000001
NUGC-3,Tamoxifen,0.9153450000000001
OC-314,Navitoclax,0.9539139999999999
P31-FUJ,Staurosporine,0.393493
OCUM-1,Leflunomide,0.88141
MFH-ino,Trametinib,0.8516360000000001
HCC1937,Lapatinib,0.867994
TK,Sorafenib,0.916307
MOLM-13,Gefitinib,0.9483520000000001
NCI-H2591,Erlotinib,0.9452790000000001
SNU-16,Osimertinib,0.948277
697,Crizotinib,0.90295
SH-4,Trametinib,0.233944
SW684,Erlotinib,0.9709610000000001
KMOE-2,Sorafenib,0.732841
NCI-H345,Staurosporine,0.5281680000000001
Hs-746T,Linsitinib,0.9665969999999999
PSN1,Daporinad,0.6282989999999999
NUGC-3,Afatinib,0.679542
Raji,Osimertinib,0.9511860000000001
HGC-27,Gefitinib,0.986975
L-1236,Lapatinib,0.818327
NCI-H1048,Erlotinib,0.984259
COLO-680N,Leflunomide,0.900885
HEL,Ruxolitinib,0.826009
ES6,Leflunomide,0.8779440000000001
NCI-H2405,Vinblastine,0.964556
HSC-2,Lapatinib,0.825274
HEL,Linsitinib,0.978462
NCI-H929,Erlotinib,0.9861979999999999
MG-63,Trametinib,0.9209309999999999
SNU-1040,Dabrafenib,0.974825
HuO-3N1,Dasatinib,0.745107
HGC-27,Crizotinib,0.994843
COLO-679,Vinblastine,0.9099229999999999
CCK-81,Nilotinib,0.989498
HeLa,Navitoclax,0.969131
TOV-21G,Osimertinib,0.9364959999999999
BE-13,Trametinib,0.9690270000000001
D-392MG,Dabrafenib,0.9842139999999999
A3-KAW,Crizotinib,0.9540209999999999
NCI-H522,Dabrafenib,0.960764
NCI-H441,Erlotinib,0.889948
U-266,Nilotinib,0.979807
CCRF-CEM,Dabrafenib,0.980297
NH-12,Crizotinib,0.9888040000000001
NCI-H513,Osimertinib,0.8616590000000001
EGI-1,Dabrafenib,0.9808520000000001
NB14,Ruxolitinib,0.9616309999999999
H-EMC-SS,Osimertinib,0.916924
NCI-H1993,MK-1775,0.705743
IGR-1,Afatinib,0.912906
DMS-79,Crizotinib,0.998704
RH-1,Nilotinib,0.9336610000000001
NCI-H1755,Trametinib,0.779704
KM-H2,Trametinib,0.981881
EMC-BAC-2,Nilotinib,0.987346
K-562,Vorinostat,0.734888
KYSE-520,Lapatinib,0.732694
YH-13,Staurosporine,0.08154199999999999
AM-38,Leflunomide,0.886065
MEG-01,Linsitinib,0.986451
SKN,Nilotinib,0.965884
GI-1,Vorinostat,0.812769
SIMA,Osimertinib,0.927292
MG-63,Crizotinib,0.976935
EN,Ruxolitinib,0.9580120000000001
JIMT-1,Vinblastine,0.630638
HOP-62,Leflunomide,0.940567
MOLP-8,Navitoclax,0.814695
COLO-320-HSR,Daporinad,0.314538
SW837,Vorinostat,0.723208
NCI-H1435,Palbociclib,0.9866370000000001
SCC-4,Sorafenib,0.91196
KYSE-50,Dabrafenib,0.973159
SW620,Tamoxifen,0.9421459999999999
A549,Navitoclax,0.840616
NCI-H441,Navitoclax,0.848625
RT4,Navitoclax,0.8050649999999999
SW1088,Nilotinib,0.9850110000000001
SK-N-SH,Erlotinib,0.970082
ESO51,Ruxolitinib,0.9256629999999999
LB771-HNC,Vinblastine,0.849029
L-540,Tamoxifen,0.9617370000000001
D-392MG,Erlotinib,0.981024
NB7,Tamoxifen,0.949859
CAL-51,Ulixertinib,0.9026485000000001
Becker,Staurosporine,0.428048
SK-N-AS,Nilotinib,0.9760719999999999
HuP-T3,MK-1775,0.70581
NCI-H513,Vinblastine,0.970043
NCI-H1092,Sorafenib,0.8793549999999999
DEL,Dasatinib,0.969822
NCI-H28,Dabrafenib,0.827947
NCI-H1155,Lapatinib,0.97019
NCI-H1048,Crizotinib,0.9918170000000001
SW620,Vorinostat,0.728989
MDA-MB-453,Vinblastine,0.743847
UACC-62,Osimertinib,0.9700610000000001
NCI-H1792,Trametinib,0.6275069999999999
TGBC11TKB,Leflunomide,0.863958
SK-CO-1,Staurosporine,0.170704
TCCSUP,Sorafenib,0.922687
CADO-ES1,Nilotinib,0.988044
KARPAS-1106P,Trametinib,0.961672
BC-1,Sorafenib,0.841567
KY821,Staurosporine,0.24328899999999998
DOK,Sorafenib,0.9546600000000001
HT-1376,Vorinostat,0.8483
DAN-G,Lapatinib,0.888769
WSU-NHL,Vorinostat,0.628556
MN-60,Vinblastine,0.757618
T84,Lapatinib,0.842951
NB14,Vinblastine,0.456884
KYSE-180,Sorafenib,0.8910600000000001
ESO51,Trametinib,0.47638800000000003
SCC-4,Leflunomide,0.919475
NCI-H520,Linsitinib,0.982935
HCC1954,Vinblastine,0.8231510000000001
SU-DHL-10,Dabrafenib,0.979907
KP-4,Sorafenib,0.8812959999999999
NCI-H1417,Navitoclax,0.37706
EW-11,Palbociclib,0.9192309999999999
IST-MES1,Crizotinib,0.9769100000000001
OCI-AML2,Sorafenib,0.767716
PEO1,Vinblastine,0.797521
MDST8,Dasatinib,0.9703280000000001
SK-N-AS,Ruxolitinib,0.940752
MDA-MB-415,Leflunomide,0.895338
JHH-1,Osimertinib,0.941319
KP-1N,Vorinostat,0.868239
SAT,Ulixertinib,0.9187825
EB-3,Linsitinib,0.941627
KYSE-270,Palbociclib,0.984087
NCI-H2170,Navitoclax,0.612168
NCI-H2009,Dasatinib,0.791788
KU-19-19,Osimertinib,0.987843
MN-60,Trametinib,0.983052
MEL-JUSO,Afatinib,0.949943
GAK,Afatinib,0.90059
A2058,Erlotinib,0.9709780000000001
TK,Crizotinib,0.991157
OPM-2,Lapatinib,0.9408799999999999
OVMIU,Vorinostat,0.815801
OAW-42,Nilotinib,0.9859209999999999
RKN,Vorinostat,0.883418
MCF7,Sorafenib,0.804972
SNU-1,Vinblastine,0.939745
GCIY,Afatinib,0.7641680000000001
VM-CUB-1,Afatinib,0.938161
KARPAS-299,MK-1775,0.463305
HCC1419,Palbociclib,0.975936
TT2609-C02,Palbociclib,0.960565
SW620,Ruxolitinib,0.977988
EW-11,Ulixertinib,0.91655
BICR10,Ruxolitinib,0.9780270000000001
SISO,Crizotinib,0.982884
NOMO-1,Tamoxifen,0.956664
BT-474,Tamoxifen,0.964838
FADU,Leflunomide,0.9205030000000001
MIA-PaCa-2,Dasatinib,0.9899399999999999
647-V,Palbociclib,0.984934
DAN-G,Ulixertinib,0.9180545
MFE-280,Staurosporine,0.477249
PL18,Nilotinib,0.9827450000000001
SK-GT-2,Sorafenib,0.893336
NCI-H211,Linsitinib,0.894807
NCI-H720,Dasatinib,0.9794799999999999
J82,Dabrafenib,0.9814200000000001
NCC010,Crizotinib,0.9934059999999999
BT-483,Gefitinib,0.9705590000000001
HCC1428,Linsitinib,0.9697979999999999
G-292-Clone-A141B1,Osimertinib,0.931474
U-87-MG,Dasatinib,0.98615
NCI-H2085,Erlotinib,0.979549
Hs-746T,Gefitinib,0.9645959999999999
TGBC11TKB,Gefitinib,0.9688260000000001
KARPAS-45,Crizotinib,0.9092450000000001
EW-16,Ruxolitinib,0.9786590000000001
JSC-1,Erlotinib,0.9354790000000001
HCC1143,Palbociclib,0.9677020000000001
huH-1,Tamoxifen,0.94229
HARA,Vinblastine,0.472008
RD,Navitoclax,0.74019
J82,Dasatinib,0.971148
HSC-39,Staurosporine,0.18053699999999998
ME-1,Daporinad,0.659301
NCI-H2342,Lapatinib,0.9627709999999999
NB13,Staurosporine,0.36212
CHP-134,Vinblastine,0.479174
NKM-1,Nilotinib,0.916673
DG-75,Gefitinib,0.9861719999999999
RCC-JW,Crizotinib,0.9871139999999999
SU-DHL-8,Osimertinib,0.989943
NCI-H841,Leflunomide,0.873352
SK-N-AS,Erlotinib,0.9762649999999999
RL95-2,Navitoclax,0.792848
A427,Leflunomide,0.8675360000000001
MDA-MB-453,Erlotinib,0.9667370000000001
EW-3,MK-1775,0.7900520000000001
SW48,Palbociclib,0.8217049999999999
SW872,Trametinib,0.9126049999999999
HPAF-II,Staurosporine,0.637193
HCC-44,Staurosporine,0.155613
K5,MK-1775,0.8293959999999999
SNU-423,Gefitinib,0.982934
BC-1,Lapatinib,0.8774719999999999
SN12C,Gefitinib,0.977619
PWR-1E,Vinblastine,0.606464
EFO-21,Gefitinib,0.946533
CFPAC-1,Palbociclib,0.937591
TE-4,Osimertinib,0.726005
23132-87,Vinblastine,0.618546
TGW,Afatinib,0.900597
G-361,Palbociclib,0.90302
OV-56,Staurosporine,0.465028
NCI-H1563,Afatinib,0.8315229999999999
ME-1,Vorinostat,0.7481140000000001
NCI-H650,Crizotinib,0.9829979999999999
8305C,Gefitinib,0.9707790000000001
BE2-M17,Vorinostat,0.700471
SK-LU-1,Ulixertinib,0.9222765
CHP-212,Afatinib,0.840341
NCI-H441,Tamoxifen,0.9449040000000001
MDA-MB-361,Crizotinib,0.939199
NB14,Vorinostat,0.6457930000000001
NCI-H2810,Leflunomide,0.940077
HT-3,Dasatinib,0.95196
UACC-257,Trametinib,0.514839
NCI-H1876,Ulixertinib,0.9325530000000001
OCUB-M,Gefitinib,0.9869399999999999
SNU-C2B,Daporinad,0.827528
LB831-BLC,Ruxolitinib,0.973851
ME-1,Afatinib,0.843908
NCI-H508,Afatinib,0.318892
H-EMC-SS,Erlotinib,0.975483
NCI-H1355,Leflunomide,0.821291
CA46,Tamoxifen,0.927348
HOP-62,Vorinostat,0.8374659999999999
NCI-H2795,Lapatinib,0.846051
JHH-6,Staurosporine,0.330606
MDA-MB-157,Crizotinib,0.9629260000000001
C32,Tamoxifen,0.96439
RH-41,Staurosporine,0.264817
KYSE-270,Dasatinib,0.6430140000000001
GAMG,Vinblastine,0.643638
KYSE-220,Gefitinib,0.915486
Daoy,Ruxolitinib,0.9811270000000001
SK-MM-2,Daporinad,0.686493
NCI-H2373,MK-1775,0.8149810000000001
PFSK-1,Osimertinib,0.954614
769-P,Vinblastine,0.703334
BV-173,Erlotinib,0.964692
ES1,Sorafenib,0.8596090000000001
NB13,Vinblastine,0.478671
CA46,Crizotinib,0.988218
COLO-320-HSR,Osimertinib,0.881959
NCI-H1993,Daporinad,0.919074
RKN,Lapatinib,0.9754079999999999
KP-4,Afatinib,0.891752
NCI-H226,Crizotinib,0.9628530000000001
SW1710,Osimertinib,0.9744659999999999
DBTRG-05MG,Nilotinib,0.9700549999999999
HCC1187,Gefitinib,0.9860770000000001
CAL-72,Trametinib,0.87035
SK-MEL-1,Sorafenib,0.826779
NCI-H2722,Afatinib,0.9177270000000001
NCI-H2342,Afatinib,0.873656
G-292-Clone-A141B1,Tamoxifen,0.8997459999999999
8-MG-BA,Erlotinib,0.9747459999999999
SW1573,Nilotinib,0.984651
CAPAN-1,MK-1775,0.667501
BE-13,Osimertinib,0.949421
CAL-72,MK-1775,0.642183
Calu-6,Dabrafenib,0.8972979999999999
TT2609-C02,Staurosporine,0.452845
AMO-1,Osimertinib,0.955292
COLO-680N,MK-1775,0.917266
NCI-H650,Staurosporine,0.295745
OAW-42,Ruxolitinib,0.9735440000000001
HC-1,Tamoxifen,0.9317280000000001
MOLT-16,Ulixertinib,0.9666555
