CELL_LINE_NAME,DRUG_NAME,False AUC,AUC
COR-L32,Dabrafenib,0.652804,0.9645819999999999
HCC1937,Sorafenib,0.62668,0.93691
MN-60,Osimertinib,0.9054459999999999,0.9773540000000001
KU812,Crizotinib,0.984067,0.873851
LU-165,Ulixertinib,0.880525,0.9284765
RERF-GC-1B,Ruxolitinib,0.574654,0.965147
NCI-H1651,Palbociclib,0.894008,0.983925
GDM-1,Tamoxifen,0.73328,0.8459549999999999
U-698-M,Trametinib,0.6341140000000001,0.986986
ES4,Osimertinib,0.8598680000000001,0.931651
OVCAR-5,Gefitinib,0.961134,0.9436100000000001
KYSE-180,Ulixertinib,0.9855700000000001,0.974289
ARH-77,Erlotinib,0.55447,0.9869680000000001
COR-L105,Leflunomide,0.58029,0.859102
NCI-H1435,Erlotinib,0.694412,0.990067
NCI-H810,Tamoxifen,0.44859799999999994,0.923585
KYSE-520,Linsitinib,0.53325,0.8898459999999999
PCI-30,Erlotinib,0.9594940000000001,0.951067
DSH1,Navitoclax,0.675549,0.774931
MEL-JUSO,Tamoxifen,0.967888,0.955284
MCF7,Lapatinib,0.761084,0.850583
MSTO-211H,Leflunomide,0.8719520000000001,0.9025120000000001
SK-MEL-1,Tamoxifen,0.917633,0.876022
DU-4475,Staurosporine,0.7582220000000001,0.08759600000000001
OCUB-M,Osimertinib,0.843841,0.8338969999999999
AsPC-1,Staurosporine,0.8680749999999999,0.6130869999999999
CL-11,Navitoclax,0.9007459999999999,0.6410020000000001
G-402,Trametinib,0.7474569999999999,0.857676
MOLP-8,Tamoxifen,0.886501,0.9649
SW837,Leflunomide,0.720799,0.883639
NCI-H1651,Dasatinib,0.21024600000000002,0.953569
PL4,Nilotinib,0.942205,0.965684
EC-GI-10,Lapatinib,0.856066,0.660397
NCI-H1568,Crizotinib,0.796682,0.9689469999999999
PF-382,Crizotinib,0.8941969999999999,0.9926459999999999
LN-18,MK-1775,0.5744739999999999,0.742019
A375,Vorinostat,0.9086879999999999,0.765947
ME-180,MK-1775,0.961519,0.705395
SNU-398,Nilotinib,0.8884790000000001,0.956126
MEG-01,Lapatinib,0.996208,0.9567459999999999
Becker,Tamoxifen,0.9763879999999999,0.9557059999999999
ESS-1,Ulixertinib,0.965783,0.9395775
Calu-3,Tamoxifen,0.875613,0.8013279999999999
KE-37,Tamoxifen,0.989928,0.83505
MLMA,Gefitinib,0.8432850000000001,0.9884799999999999
H4,Staurosporine,0.9228860000000001,0.11846300000000001
TE-4,Nilotinib,0.727403,0.9936809999999999
HuO9,Linsitinib,0.925211,0.908907
OCI-M1,Navitoclax,0.9692930000000001,0.47450200000000003
CESS,Afatinib,0.969211,0.8312649999999999
SK-MEL-24,Sorafenib,0.969032,0.942348
HARA,Linsitinib,0.9314889999999999,0.873315
OVCAR-4,Leflunomide,0.959442,0.8387889999999999
ALL-SIL,MK-1775,0.888299,0.611414
A673,Osimertinib,0.9867790000000001,0.9611930000000001
SF268,Afatinib,0.9867450000000001,0.87677
SKG-IIIa,Tamoxifen,0.8336629999999999,0.938623
LN-18,Navitoclax,0.8214950000000001,0.859711
LU-165,Dabrafenib,0.25753899999999996,0.983358
Calu-6,Ulixertinib,0.815171,0.7737605000000001
VM-CUB-1,Tamoxifen,0.9497049999999999,0.9473729999999999
A204,Ruxolitinib,0.8453350000000001,0.9424600000000001
MDA-MB-453,Staurosporine,0.661446,0.5032369999999999
LNCaP-Clone-FGC,Palbociclib,0.552921,0.791391
OCI-AML5,Linsitinib,0.882093,0.9195770000000001
ST486,Navitoclax,0.653285,0.640885
BT-483,Dabrafenib,0.901399,0.960082
KYSE-450,Crizotinib,0.9825459999999999,0.9875229999999999
EW-11,Navitoclax,0.9355375,0.70713
A498,Ruxolitinib,0.919194,0.969211
HCC-44,Lapatinib,0.964306,0.903108
GP5d,Erlotinib,0.9794950000000001,0.975735
SW872,Afatinib,0.931409,0.918919
SKN-3,Crizotinib,0.98545,0.988389
SBC-3,Dabrafenib,0.977873,0.950627
HuCCT1,Vinblastine,0.269516,0.743736
LN-18,Vorinostat,0.8417120000000001,0.781034
TCCSUP,Ulixertinib,0.9843139999999999,0.9594600000000001
8505C,Ulixertinib,0.852649,0.895106
HL-60,Lapatinib,0.910483,0.8673850000000001
EB-3,Nilotinib,0.9532775,0.934003
NCI-H2722,Linsitinib,0.900458,0.9218639999999999
P31-FUJ,Gefitinib,0.9644870000000001,0.984541
Ca9-22,Crizotinib,0.38996,0.990567
NOS-1,Tamoxifen,0.9309465,0.909795
MV-4-11,Nilotinib,0.9084,0.9934280000000001
HARA,Leflunomide,0.9213979999999999,0.91138
SW1116,Vinblastine,0.957791,0.9689
CML-T1,MK-1775,0.980858,0.5601649999999999
A253,Vinblastine,0.9192290000000001,0.850016
SK-MES-1,Linsitinib,0.9817790000000001,0.977633
HT-3,Lapatinib,0.965982,0.9587319999999999
MHH-PREB-1,Palbociclib,0.883014,0.81513
KURAMOCHI,Staurosporine,0.633181,0.362576
SKG-IIIa,Crizotinib,0.961218,0.9754370000000001
HDQ-P1,Linsitinib,0.547624,0.8664870000000001
NAMALWA,Daporinad,0.80628,0.319234
JURL-MK1,Ruxolitinib,0.958145,0.933103
JJN-3,Sorafenib,0.6227550000000001,0.755988
IGROV-1,Dabrafenib,0.706678,0.8968389999999999
MOLT-13,Erlotinib,0.26372399999999996,0.987203
HCC-78,Vinblastine,0.434874,0.770534
NCI-H1963,Vorinostat,0.923105,0.644408
SNU-61,Tamoxifen,0.8627469999999999,0.964134
OPM-2,Dasatinib,0.735935,0.967802
PA-1,Nilotinib,0.973493,0.988317
SK-LU-1,Vorinostat,0.24247600000000002,0.9274190000000001
M059J,Afatinib,0.9835424999999999,0.877524
TT2609-C02,Sorafenib,0.9747389999999999,0.938055
MFE-296,Tamoxifen,0.853849,0.9208
SUP-M2,Leflunomide,0.743182,0.8006810000000001
C2BBe1,Vinblastine,0.865555,0.899072
U-87-MG,Ruxolitinib,0.944019,0.945247
ECC10,Crizotinib,0.953947,0.9920129999999999
ASH-3,MK-1775,0.892516,0.8493200000000001
Hs-445,Dasatinib,0.9837600000000001,0.9357709999999999
G-361,Staurosporine,0.8612145,0.5572560000000001
MS-1,Vinblastine,0.9808319999999999,0.74122
OACM5-1,Staurosporine,0.884265,0.5420729999999999
NCI-H1975,Gefitinib,0.817353,0.942836
NCI-H841,Crizotinib,0.42494799999999994,0.987568
MFH-ino,Osimertinib,0.9655205,0.9460649999999999
MFM-223,Tamoxifen,0.956247,0.9390459999999999
OVCA420,Gefitinib,0.767512,0.723379
YH-13,Vinblastine,0.9449040000000001,0.535153
OSC-20,Dabrafenib,0.958642,0.975722
CHP-134,MK-1775,0.9017709999999999,0.603175
TC-71,Ulixertinib,0.891975,0.9552655000000001
8-MG-BA,Staurosporine,0.9352020000000001,0.131691
A2780,Ulixertinib,0.9247290000000001,0.741295
K-562,Staurosporine,0.628881,0.66872
IM-9,Nilotinib,0.9186989999999999,0.933109
NCI-H520,Dasatinib,0.9411149999999999,0.8824870000000001
NCI-H2170,Afatinib,0.9892920000000001,0.41055
NCI-H1792,Gefitinib,0.985037,0.9864120000000001
NCI-H1651,Ruxolitinib,0.842917,0.9775010000000001
H4,Vinblastine,0.841734,0.542998
KU812,Linsitinib,0.80914,0.9187120000000001
LB831-BLC,Dabrafenib,0.9831049999999999,0.9869399999999999
BICR22,Linsitinib,0.95981,0.9684209999999999
LN-18,Osimertinib,0.658525,0.982824
U-2-OS,Crizotinib,0.7390359999999999,0.9849629999999999
NCI-H2141,Leflunomide,0.899683,0.9017709999999999
MKN28,Vorinostat,0.9119415000000001,0.8310350000000001
Calu-6,Linsitinib,0.8611409999999999,0.945807
WM-115,Ulixertinib,0.845561,0.9155545
RT-112,Ulixertinib,0.618887,0.8774885
Saos-2,Trametinib,0.885518,0.981783
GP5d,Ulixertinib,0.981268,0.9099235000000001
IMR-5,Crizotinib,0.946943,0.972268
HO-1-u-1,Navitoclax,0.9272229999999999,0.7790600000000001
EJM,Trametinib,0.8603940000000001,0.990668
NCI-N87,Leflunomide,0.9640605,0.865892
MOLT-13,Crizotinib,0.98356,0.9900200000000001
TE-15,Ruxolitinib,0.747496,0.979726
RO82-W-1,Vorinostat,0.890134,0.8770290000000001
SK-OV-3,Osimertinib,0.8095755,0.842562
BE-13,Vinblastine,0.874389,0.45786099999999996
IA-LM,Sorafenib,0.438438,0.890292
SF268,Staurosporine,0.97301,0.309625
HuP-T4,Afatinib,0.978022,0.9336979999999999
SAS,Dabrafenib,0.986138,0.9389850000000001
8305C,Crizotinib,0.961355,0.985943
LU-165,Afatinib,0.949032,0.8665510000000001
AGS,Ruxolitinib,0.927435,0.979159
MOG-G-CCM,Staurosporine,0.910551,0.229271
NCI-H2595,Afatinib,0.9654889999999999,0.922991
NCI-H226,Navitoclax,0.9673120000000001,0.961683
NCI-H2369,Gefitinib,0.970607,0.9778399999999999
COLO-829,Linsitinib,0.908327,0.9504819999999999
OVISE,Nilotinib,0.987505,0.9854620000000001
MDST8,Nilotinib,0.299155,0.985281
SKG-IIIa,Osimertinib,0.850583,0.9051600000000001
NCI-H661,Leflunomide,0.788299,0.925091
NCI-H522,Trametinib,0.8801690000000001,0.9729399999999999
SN12C,Erlotinib,0.79908,0.9407120000000001
RERF-GC-1B,Lapatinib,0.9593959999999999,0.9089719999999999
LU-65,MK-1775,0.908018,0.642914
CAPAN-2,Staurosporine,0.9782780000000001,0.588399
CAL-54,MK-1775,0.9337,0.609563
LC-1-sq,Navitoclax,0.98601,0.875609
HOS,Ruxolitinib,0.9647899999999999,0.979941
Ca-Ski,Leflunomide,0.7346699999999999,0.884438
LS-411N,Nilotinib,0.9560639999999999,0.977059
ES1,Erlotinib,0.394933,0.9342520000000001
SU-DHL-6,Sorafenib,0.911731,0.8894049999999999
TGW,Navitoclax,0.08917699999999999,0.22680999999999998
SK-GT-4,Daporinad,0.780257,0.622209
IHH-4,Gefitinib,0.525784,0.9873360000000001
OCI-AML2,Vinblastine,0.930218,0.424117
A101D,Staurosporine,0.9758620000000001,0.34860399999999997
HT-29,Linsitinib,0.994274,0.8432930000000001
H-EMC-SS,Trametinib,0.973744,0.839319
RCM-1,Daporinad,0.9222360000000001,0.688667
A4-Fuk,Palbociclib,0.981799,0.798331
MKN45,Erlotinib,0.153952,0.9811719999999999
ES7,Staurosporine,0.872849,0.344303
OCUM-1,Staurosporine,0.790431,0.633598
AMO-1,Vorinostat,0.9909120000000001,0.646066
ECC10,Dabrafenib,0.617676,0.986809
VA-ES-BJ,Palbociclib,0.932119,0.9175979999999999
MKN45,Gefitinib,0.8939549999999999,0.981341
COLO-680N,Sorafenib,0.977453,0.966292
KYAE-1,Osimertinib,0.913485,0.734194
NCI-H1869,Sorafenib,0.957414,0.930966
WIL2-NS,MK-1775,0.8720680000000001,0.512636
SNU-1040,MK-1775,0.9847229999999999,0.642237
KNS-62,Palbociclib,0.983241,0.9466379999999999
MDST8,Linsitinib,0.709674,0.939116
GDM-1,Vorinostat,0.87935,0.624347
YH-13,Osimertinib,0.9220010000000001,0.951997
CAL-85-1,Ribociclib,0.9300424999999999,0.989318
CAL-51,Ribociclib,0.9584879999999999,0.989611
GA-10,Osimertinib,0.9697870000000001,0.9606399999999999
NH-12,Lapatinib,0.682633,0.943916
Ramos-2G6-4C10,Sorafenib,0.688823,0.9203120000000001
SCC-9,Erlotinib,0.848356,0.9316450000000001
HLE,Daporinad,0.964627,0.5383439999999999
ESO51,Linsitinib,0.890498,0.9481
BPH-1,Crizotinib,0.9568209999999999,0.9825520000000001
A2780,Dasatinib,0.9565174999999999,0.9769909999999999
NCI-H2731,Sorafenib,0.9213530000000001,0.864865
D-263MG,Palbociclib,0.9635600000000001,0.9280440000000001
OVKATE,Linsitinib,0.894992,0.9479059999999999
C-33-A,Palbociclib,0.968258,0.941025
SLVL,Erlotinib,0.554036,0.990871
LN-229,Osimertinib,0.8638969999999999,0.9266629999999999
PL18,Sorafenib,0.794136,0.910414
HCC-15,Nilotinib,0.682804,0.9515120000000001
NCI-H2342,Ulixertinib,0.947133,0.969018
SW684,Afatinib,0.9946209999999999,0.911842
NCI-H847,Erlotinib,0.837615,0.97039
CAL-120,Dasatinib,0.9764299999999999,0.807682
LAMA-84,Dasatinib,0.9698540000000001,0.016849
NB(TU)1-10,Sorafenib,0.8728049999999999,0.850934
TE-1,Tamoxifen,0.9766145,0.92381
KYSE-70,Tamoxifen,0.9709549999999999,0.929319
KINGS-1,Sorafenib,0.989592,0.970741
G-401,Ulixertinib,0.95875,0.7592574999999999
BE2-M17,Staurosporine,0.723379,0.384915
MG-63,Navitoclax,0.97396,0.811359
NCI-H1915,Crizotinib,0.976275,0.977217
ALL-SIL,Osimertinib,0.9839469999999999,0.9709479999999999
KARPAS-620,Trametinib,0.946935,0.8278530000000001
NCI-H2373,Lapatinib,0.9834265,0.9203389999999999
NCI-H209,Tamoxifen,0.7576390000000001,0.9328360000000001
ALL-SIL,Gefitinib,0.8994770000000001,0.9843139999999999
LK-2,Linsitinib,0.9875229999999999,0.945736
SK-MEL-2,Daporinad,0.958368,0.792455
Detroit562,MK-1775,0.9838549999999999,0.628698
KYSE-140,MK-1775,0.914924,0.561962
COLO-678,Tamoxifen,0.9749629999999999,0.9378860000000001
MES-SA,Vorinostat,0.273648,0.8403139999999999
ECC10,Leflunomide,0.629167,0.896473
NCI-H2722,Gefitinib,0.948891,0.963142
ES7,Lapatinib,0.9405450000000001,0.869081
A549,Erlotinib,0.9104059999999999,0.9292819999999999
SUP-T1,Ruxolitinib,0.696924,0.983977
KMS-12-BM,Sorafenib,0.689084,0.7782319999999999
NCI-H720,Vinblastine,0.594353,0.89876
OCUM-1,Vorinostat,0.843408,0.764366
A704,Dabrafenib,0.857676,0.966518
NCI-H1666,Tamoxifen,0.8883770000000001,0.884386
LNCaP-Clone-FGC,Afatinib,0.9560299999999999,0.784724
NCI-H596,Sorafenib,0.986791,0.938809
OCI-AML3,Leflunomide,0.930745,0.82357
C-33-A,Linsitinib,0.22053699999999998,0.96394
A101D,Navitoclax,0.91576,0.811701
A375,Dabrafenib,0.917077,0.22456399999999999
NCI-H2405,Dabrafenib,0.9833350000000001,0.873044
OCI-M1,Tamoxifen,0.985682,0.893465
SKN-3,MK-1775,0.87035,0.7171270000000001
CHP-134,Navitoclax,0.9287040000000001,0.543489
HL-60,Trametinib,0.48860699999999996,0.505019
EW-24,Ruxolitinib,0.878052,0.9676520000000001
NCI-H196,Lapatinib,0.525033,0.984253
KMS-12-BM,Erlotinib,0.46692700000000004,0.9456389999999999
NCI-H1355,Tamoxifen,0.989145,0.9594940000000001
DAN-G,Osimertinib,0.46951499999999996,0.9709040000000001
CAL-39,Vinblastine,0.762537,0.5278729999999999
WM35,Vorinostat,0.990532,0.708044
SF539,Afatinib,0.853359,0.864275
G-401,Sorafenib,0.9828620000000001,0.836144
CAPAN-2,Daporinad,0.9902719999999999,0.580468
KM-H2,Dabrafenib,0.988193,0.9879049999999999
KYSE-270,Ruxolitinib,0.855139,0.9779959999999999
OC-314,Ulixertinib,0.44249099999999997,0.9545875
Calu-3,Gefitinib,0.986819,0.9353959999999999
NCI-H3118,Staurosporine,0.957775,0.253893
KE-37,Osimertinib,0.8254360000000001,0.965577
SW1463,Trametinib,0.814561,0.472943
SK-MM-2,Nilotinib,0.9596110000000001,0.9930959999999999
IHH-4,MK-1775,0.90474,0.634126
WM793B,Lapatinib,0.931284,0.8750129999999999
LoVo,Vinblastine,0.768393,0.6341100000000001
NCI-H1650,Staurosporine,0.981139,0.40219299999999997
M14,Trametinib,0.9609639999999999,0.17287
NCI-H1993,Linsitinib,0.8969860000000001,0.9230360000000001
HuO-3N1,Vorinostat,0.8824629999999999,0.8913780000000001
MS-1,Trametinib,0.9015709999999999,0.99425
SK-MEL-2,Erlotinib,0.9577389999999999,0.991506
NCI-H2818,Gefitinib,0.8931530000000001,0.971038
HDLM-2,Erlotinib,0.942423,0.9176860000000001
SW1116,Trametinib,0.973936,0.608325
BICR78,Navitoclax,0.988233,0.848735
8-MG-BA,Nilotinib,0.363824,0.9790459999999999
DEL,Gefitinib,0.816227,0.9854930000000001
ARH-77,Osimertinib,0.89795,0.9873280000000001
HO-1-N-1,Vinblastine,0.17094700000000002,0.520055
A2058,Crizotinib,0.916533,0.996439
NCI-H2373,Dabrafenib,0.9220520000000001,0.968467
MN-60,Daporinad,0.926632,0.485009
SK-MES-1,Lapatinib,0.71645,0.889078
COLO-829,Gefitinib,0.9742149999999999,0.958775
NCI-H720,Leflunomide,0.957548,0.871922
SLVL,Staurosporine,0.791391,0.251456
KYSE-140,Ulixertinib,0.98241,0.9260825
NCI-H2461,Dabrafenib,0.932486,0.961572
NCI-H2722,Leflunomide,0.914191,0.907906
SUP-B15,Sorafenib,0.771238,0.8290350000000001
TT2609-C02,Dabrafenib,0.888223,0.955683
Mo-T,Tamoxifen,0.8923030000000001,0.965777
HCC1428,Erlotinib,0.993086,0.9646100000000001
NB(TU)1-10,Dabrafenib,0.43206300000000003,0.9203540000000001
ES1,Vorinostat,0.82391,0.7610399999999999
CHSA8926,Osimertinib,0.87318,0.984682
COR-L32,Vinblastine,0.8405540000000001,0.7901130000000001
COLO-678,Staurosporine,0.9782870000000001,0.812501
CAPAN-1,Vorinostat,0.921299,0.8912629999999999
SK-MEL-2,Palbociclib,0.9019020000000001,0.994741
NCI-H1355,Ulixertinib,0.971741,0.9091345
NCI-H1651,Osimertinib,0.477249,0.961591
OE19,Vinblastine,0.783529,0.624149
G-401,Tamoxifen,0.9776469999999999,0.8296899999999999
OE19,Erlotinib,0.910675,0.935635
Ca9-22,Vorinostat,0.9814219999999999,0.735462
SNU-C5,Linsitinib,0.9870110000000001,0.957448
H9,Leflunomide,0.732093,0.7527590000000001
NCI-H1648,MK-1775,0.8214520000000001,0.636709
D-263MG,Sorafenib,0.982564,0.9121229999999999
TGW,Daporinad,0.673096,0.4421350000000001
IM-95,Ulixertinib,0.9324180000000001,0.9214319999999999
YH-13,Crizotinib,0.925674,0.968735
Daudi,Gefitinib,0.988769,0.993763
RH-41,Gefitinib,0.9891620000000001,0.9767299999999999
ES5,Leflunomide,0.9857020000000001,0.903982
ES4,Sorafenib,0.987192,0.9520850000000001
KYSE-180,Lapatinib,0.8793790000000001,0.8821979999999999
TCCSUP,Crizotinib,0.8941209999999999,0.982648
OAW-28,MK-1775,0.906742,0.793036
LB996-RCC,Trametinib,0.679917,0.9252670000000001
TK10,Crizotinib,0.579399,0.981475
NALM-6,Daporinad,0.42157,0.257818
SK-MES-1,Tamoxifen,0.833233,0.961147
JSC-1,Palbociclib,0.9589280000000001,0.75703
SNU-449,Palbociclib,0.8628290000000001,0.935061
GCT,Dasatinib,0.170404,0.784827
AMO-1,Sorafenib,0.873044,0.8516819999999999
VCaP,Erlotinib,0.961549,0.9809950000000001
WM793B,MK-1775,0.98383,0.653526
DOK,Osimertinib,0.5884590000000001,0.755323
HCC70,Vinblastine,0.8369780000000001,0.897647
NCI-H1876,Linsitinib,0.833915,0.9074260000000001
SK-MG-1,Gefitinib,0.9466365,0.9835079999999999
HL-60,Vinblastine,0.822097,0.424108
COR-L311,Crizotinib,0.8991379999999999,0.9963
TE-5,Tamoxifen,0.529169,0.9392870000000001
WM35,Sorafenib,0.982218,0.784315
MV-4-11,Dasatinib,0.976619,0.9693200000000001
NCI-H1869,Gefitinib,0.9865649999999999,0.8643930000000001
ARH-77,Palbociclib,0.98219,0.904249
GI-1,Nilotinib,0.909832,0.9552799999999999
NCI-H2347,Tamoxifen,0.9450200000000001,0.9436030000000001
Caov-4,Linsitinib,0.630141,0.961292
NCI-H209,Nilotinib,0.949416,0.9893639999999999
HOP-92,Dasatinib,0.753069,0.944332
MG-63,Erlotinib,0.429591,0.968852
GAK,Palbociclib,0.8790950000000001,0.9499780000000001
SCC-4,Staurosporine,0.903523,0.4300810000000001
NCI-H1792,Staurosporine,0.981375,0.19480899999999998
SF539,Crizotinib,0.472829,0.9874860000000001
CS1,Linsitinib,0.648835,0.956758
COLO-205,Dabrafenib,0.8804790000000001,0.6293850000000001
RPMI-6666,Linsitinib,0.9644879999999999,0.9584879999999999
RPMI-7951,Vinblastine,0.26500999999999997,0.513704
HCC1500,Palbociclib,0.9383299999999999,0.9864299999999999
NCI-H513,Navitoclax,0.8771690000000001,0.9715729999999999
RH-1,MK-1775,0.202782,0.437971
NCI-H2405,Ulixertinib,0.8808299999999999,0.757574
OCI-AML5,Navitoclax,0.910509,0.389208
BE2-M17,Lapatinib,0.9342159999999999,0.852778
NCI-H2731,Palbociclib,0.8660059999999999,0.93285
NCI-H716,Staurosporine,0.954614,0.191878
SAS,Linsitinib,0.972535,0.92114
CL-40,Vorinostat,0.992919,0.7400760000000001
SNG-M,Crizotinib,0.818183,0.995152
MIA-PaCa-2,Daporinad,0.932132,0.7691979999999999
NB7,Daporinad,0.796982,0.627473
OCI-M1,Vinblastine,0.9755860000000001,0.515329
Becker,Sorafenib,0.671556,0.9151020000000001
NB69,Dasatinib,0.732694,0.63767
CAL-148,Lapatinib,0.832461,0.96193
NCI-H1299,Ulixertinib,0.9749969999999999,0.9023965
TK10,Osimertinib,0.9383739999999999,0.883691
LU-135,Trametinib,0.841742,0.96409
BE2-M17,Sorafenib,0.9669209999999999,0.8657530000000001
KYSE-50,Linsitinib,0.9638,0.954614
NCI-H1435,Ulixertinib,0.9771549999999999,0.9264575
NCI-H358,Ulixertinib,0.840117,0.852183
RPMI-6666,Nilotinib,0.9612440000000001,0.965735
GRANTA-519,Staurosporine,0.8532350000000001,0.46604399999999996
Hs-766T,Vinblastine,0.8456299999999999,0.903747
NCI-N87,Dabrafenib,0.6830689999999999,0.947857
UMC-11,Crizotinib,0.7149340000000001,0.988441
SNU-16,Vorinostat,0.94429,0.7738
HDQ-P1,Erlotinib,0.943903,0.8323520000000001
SNU-5,Trametinib,0.9648629999999999,0.660513
NCI-H2347,Navitoclax,0.732841,0.810176
MKN28,Leflunomide,0.866108,0.8457809999999999
LC-1-sq,Linsitinib,0.877524,0.970676
CL-40,Osimertinib,0.392971,0.9722069999999999
KYM-1,MK-1775,0.8918360000000001,0.504919
786-0,Vinblastine,0.802618,0.687558
KCL-22,Gefitinib,0.961224,0.9898809999999999
LB771-HNC,Ruxolitinib,0.6687390000000001,0.957491
SUP-M2,Erlotinib,0.621445,0.9453020000000001
AMO-1,Tamoxifen,0.8084,0.8562120000000001
HEC-1,Nilotinib,0.81953,0.9854299999999999
DSH1,Vorinostat,0.9192440000000001,0.7619859999999999
CHSA8926,Gefitinib,0.986175,0.9826860000000001
OCUB-M,Trametinib,0.9715719999999999,0.986555
CAPAN-1,Ruxolitinib,0.956041,0.973831
SW1116,Lapatinib,0.520207,0.9015709999999999
NCI-H1299,Afatinib,0.956558,0.87474
COLO-792,Vinblastine,0.963752,0.731414
MDA-MB-330,Palbociclib,0.9087700000000001,0.973211
SK-N-SH,Ulixertinib,0.948051,0.9182309999999999
LS-180,Navitoclax,0.6555439999999999,0.860876
YH-13,Sorafenib,0.762918,0.9217420000000001
RD,Crizotinib,0.383721,0.991
NCI-H1793,Dasatinib,0.615946,0.968585
MN-60,Dasatinib,0.953852,0.964827
ALL-SIL,Dasatinib,0.9775159999999999,0.07284199999999999
U-698-M,Gefitinib,0.959683,0.989201
NCI-H1703,Linsitinib,0.97088,0.965744
PCI-30,Vinblastine,0.8213239999999999,0.833206
SW756,Linsitinib,0.902084,0.950384
SW948,Staurosporine,0.7420795,0.370906
SU8686,Trametinib,0.898173,0.721119
647-V,Afatinib,0.976701,0.876081
CW-2,Trametinib,0.991057,0.9113530000000001
CHP-212,Dasatinib,0.454617,0.714477
DMS-273,Leflunomide,0.8892399999999999,0.938688
EMC-BAC-2,Navitoclax,0.8678620000000001,0.8974610000000001
MFE-280,Navitoclax,0.9678399999999999,0.6638689999999999
FU97,Erlotinib,0.752078,0.966824
NCI-H2342,Trametinib,0.826508,0.965608
LS-123,Lapatinib,0.892682,0.8559969999999999
MFE-319,Gefitinib,0.854209,0.9721690000000001
C-33-A,Erlotinib,0.40048,0.927982
SW13,Dasatinib,0.867691,0.773998
NCI-H2170,Vorinostat,0.995727,0.7469859999999999
L-1236,Dabrafenib,0.7938475,0.9785520000000001
NB1,Ulixertinib,0.19480899999999998,0.8960779999999999
GDM-1,Gefitinib,0.9196840000000001,0.954485
KYSE-410,Vinblastine,0.9775940000000001,0.805
CCRF-CEM,Sorafenib,0.611172,0.8528180000000001
SN12C,Lapatinib,0.916003,0.9428110000000001
LN-229,MK-1775,0.534363,0.825701
GP5d,Dabrafenib,0.8382870000000001,0.993925
NCI-H2818,MK-1775,0.9723229999999999,0.871726
OSC-20,Lapatinib,0.689265,0.942061
Raji,Ruxolitinib,0.773386,0.9915120000000001
KMRC-1,Nilotinib,0.73344,0.986067
TE-8,Sorafenib,0.9424870000000001,0.9294979999999999
OCUB-M,Afatinib,0.862001,0.600771
TT,Trametinib,0.8688579999999999,0.8788959999999999
CAL-33,Crizotinib,0.821291,0.992015
SW684,Osimertinib,0.9672430000000001,0.978025
NCI-H1048,Osimertinib,0.716492,0.956733
KYSE-450,Tamoxifen,0.713783,0.918904
KU-19-19,Palbociclib,0.701732,0.912956
PA-TU-8902,Lapatinib,0.969189,0.9644309999999999
SNU-16,Lapatinib,0.969092,0.840036
ASH-3,Leflunomide,0.98454,0.93458
NCI-H1876,Nilotinib,0.9678059999999999,0.9849450000000001
OVCAR-4,Nilotinib,0.724317,0.976124
NCI-H1915,Vorinostat,0.9810209999999999,0.755841
KARPAS-1106P,Sorafenib,0.705178,0.912626
KE-37,Gefitinib,0.9328360000000001,0.9883360000000001
COLO-320-HSR,MK-1775,0.9829389999999999,0.5071439999999999
EGI-1,Vinblastine,0.885,0.9764299999999999
BL-41,Vorinostat,0.890573,0.754768
SIMA,Dabrafenib,0.851851,0.9822790000000001
CHL-1,Ulixertinib,0.857397,0.8833924999999999
CAL-27,Erlotinib,0.9916379999999999,0.867619
WM793B,Palbociclib,0.832944,0.923358
M059J,Navitoclax,0.9321889999999999,0.8713120000000001
GOTO,Tamoxifen,0.869504,0.930426
KYM-1,Nilotinib,0.9757049999999999,0.9935620000000001
COR-L32,Afatinib,0.924839,0.773092
CTV-1,Trametinib,0.844192,0.9723620000000001
HT-1080,Ruxolitinib,0.941225,0.953177
SNU-423,Dabrafenib,0.9745389999999999,0.984274
A704,Sorafenib,0.971759,0.8383209999999999
SK-MES-1,Vinblastine,0.878483,0.842412
HT-1080,Palbociclib,0.945839,0.9852879999999999
FLO-1,Daporinad,0.974075,0.48675
CAS-1,Afatinib,0.8238530000000001,0.8994209999999999
MOLT-4,Nilotinib,0.949225,0.9920709999999999
TE-9,Osimertinib,0.8602280000000001,0.935939
MHH-PREB-1,Ulixertinib,0.976383,0.9463185
MS-1,Sorafenib,0.9514670000000001,0.867819
J82,Ruxolitinib,0.92289,0.96719
NCI-H2869,Ruxolitinib,0.866655,0.933823
ES7,Trametinib,0.554901,0.989165
RERF-GC-1B,Navitoclax,0.966245,0.8586299999999999
MFE-319,Dabrafenib,0.9737459999999999,0.960907
PA-TU-8988T,Trametinib,0.49550900000000003,0.864842
A3-KAW,Nilotinib,0.923213,0.961218
RMG-I,Erlotinib,0.983226,0.786882
NCI-H1048,Staurosporine,0.806377,0.32826700000000003
NCI-H841,Gefitinib,0.9805020000000001,0.9814209999999999
NCI-H196,Vinblastine,0.97036,0.978669
NCI-H446,Sorafenib,0.809897,0.866841
JURL-MK1,Trametinib,0.9970209999999999,0.269516
CAPAN-2,Trametinib,0.928327,0.696336
WIL2-NS,Erlotinib,0.813469,0.946276
BPH-1,Dasatinib,0.8842450000000001,0.528708
